Start_Lat,End_Lng,elapsed_time,day_of_week,hour_of_day,time_period,Temperature(C),Humidity(%),Pressure(atm),Visibility(km),Wind_Direction,Wind_Speed(kmph),Weather_Condition,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight,Severity
38.569102,-90.390437,29.566666666666663,2,16,afternoon,30.0,61.0,0.999258,16.0934,SSE,13.035654,cloudy,0.0,0.0,0.0,0.0,2
38.70238,-90.45066,29.3,3,5,night,24.388888888888893,91.0,1.0005948,14.48406,SSE,9.334172,clear,1.0,1.0,0.0,0.0,2
38.61129,-90.20791,29.95,3,6,morning,22.22222222222222,97.0,1.0019316,11.26538,SSE,7.402963999999999,clear,1.0,0.0,0.0,0.0,4
38.7709,-90.25679,29.95,3,6,morning,24.388888888888893,91.0,1.000929,12.87472,S,7.402963999999999,cloudy,0.0,0.0,0.0,0.0,2
38.62352,-90.19079,29.5,4,16,afternoon,26.722222222222214,50.0,1.0039368,16.0934,N,14.805927999999998,clear,0.0,0.0,0.0,0.0,4
38.6351,-90.18617,29.65,4,16,afternoon,26.11111111111111,56.0,1.004271,16.0934,N,13.035654,clear,0.0,0.0,0.0,0.0,3
38.77064,-90.23477,29.966666666666665,5,15,afternoon,21.11111111111111,57.0,1.0072788,16.0934,E,11.104446,cloudy,0.0,0.0,0.0,0.0,2
38.73636,-90.33206,29.316666666666663,0,0,night,20.611111111111107,84.0,1.0022658,16.0934,ESE,11.104446,cloudy,1.0,1.0,1.0,1.0,4
38.733276,-90.359023,29.73333333333333,1,18,evening,27.77777777777778,56.0,0.997587,16.0934,WSW,13.035654,cloudy,0.0,0.0,0.0,0.0,3
38.7199,-90.31019,29.45,1,20,evening,25.611111111111107,64.0,0.999258,16.0934,W,9.334172,cloudy,1.0,1.0,1.0,1.0,2
38.55264,-90.29312,29.8,2,7,morning,12.77777777777778,80.0,1.0082814,16.0934,NNW,20.438618,clear,0.0,0.0,0.0,0.0,2
38.632581,-90.29187,29.7,2,9,morning,13.88888888888889,72.0,1.0089498,16.0934,NNW,18.50741,clear,0.0,0.0,0.0,0.0,2
38.70238,-90.44964,29.7,2,9,morning,13.88888888888889,77.0,1.0082814,16.0934,NNW,14.805927999999998,cloudy,0.0,0.0,0.0,0.0,3
38.65342,-90.19504,29.416666666666668,4,12,afternoon,23.88888888888889,43.0,1.0066104,16.0934,VAR,11.104446,cloudy,0.0,0.0,0.0,0.0,4
38.61129,-90.20791,29.683333333333334,4,17,afternoon,23.277777777777786,41.0,1.0066104,16.0934,N,14.805927999999998,cloudy,0.0,0.0,0.0,0.0,3
38.612,-90.21506,29.683333333333334,4,17,afternoon,23.277777777777786,41.0,1.0066104,16.0934,N,14.805927999999998,cloudy,0.0,0.0,0.0,0.0,3
38.61067,-90.21146,29.683333333333334,4,17,afternoon,23.277777777777786,41.0,1.0066104,16.0934,N,14.805927999999998,cloudy,0.0,0.0,0.0,0.0,3
38.629654,-90.324763,29.883333333333333,4,18,evening,18.277777777777786,43.0,1.0082814,16.0934,N,24.1401,cloudy,0.0,0.0,0.0,0.0,2
38.67092,-90.20876,29.48333333333333,4,19,evening,17.22222222222222,41.0,1.0096182,16.0934,NNE,24.1401,cloudy,1.0,1.0,0.0,0.0,2
38.56577,-90.39192,360.0,2,19,evening,27.22222222222222,50.0,1.0012632,16.0934,S,13.035654,cloudy,0.0,0.0,0.0,0.0,2
38.63583,-90.41069,360.0,3,8,morning,22.77777777777778,68.0,1.0029342,16.0934,SW,13.035654,cloudy,0.0,0.0,0.0,0.0,2
38.63001,-90.35876,360.0,3,11,morning,31.72222222222222,38.0,1.0026,16.0934,WSW,18.50741,cloudy,0.0,0.0,0.0,0.0,2
38.75382000000001,-90.33769,360.0,3,20,evening,26.722222222222214,67.0,1.0012632,16.0934,S,11.104446,cloudy,1.0,0.0,0.0,0.0,2
38.57968,-90.44839,360.0,0,8,morning,27.77777777777778,71.0,1.0039368,16.0934,WSW,18.50741,cloudy,0.0,0.0,0.0,0.0,2
38.5412,-90.424469,360.0,1,8,morning,22.77777777777778,87.0,1.0022658,16.0934,SSE,7.402963999999999,cloudy,0.0,0.0,0.0,0.0,2
38.55518,-90.4322,360.0,1,8,morning,22.22222222222222,91.0,1.0032683999999998,16.0934,S,9.334172,thunderstorm,0.0,0.0,0.0,0.0,2
38.54414000000001,-90.417012,360.0,1,9,morning,22.22222222222222,93.0,1.0039368,4.82802,E,7.402963999999999,rain,0.0,0.0,0.0,0.0,2
38.77056,-90.21732,360.0,1,9,morning,21.722222222222214,96.0,1.004271,8.0467,SSE,7.402963999999999,rain,0.0,0.0,0.0,0.0,2
38.67167,-90.354299,367.8833333333333,1,10,morning,21.722222222222214,96.0,1.004271,8.0467,SSE,7.402963999999999,rain,0.0,0.0,0.0,0.0,3
38.67167,-90.354299,360.0,1,10,morning,22.22222222222222,97.0,1.0039368,16.0934,N,11.104446,rain,0.0,0.0,0.0,0.0,2
38.57256,-90.231958,360.0,1,12,afternoon,23.277777777777786,93.0,1.0032683999999998,16.0934,ESE,14.805927999999998,cloudy,0.0,0.0,0.0,0.0,3
38.58835,-90.21674,360.0,1,12,afternoon,23.88888888888889,90.0,1.0029342,16.0934,SE,9.334172,cloudy,0.0,0.0,0.0,0.0,2
38.617749,-90.25605,360.0,2,9,morning,28.277777777777786,72.0,1.0015974,16.0934,VAR,5.63269,clear,0.0,0.0,0.0,0.0,2
38.72065,-90.305058,360.0,5,21,evening,25.0,71.0,1.0032683999999998,16.0934,ENE,5.63269,cloudy,1.0,1.0,1.0,1.0,3
38.613552,-90.32305,360.0,0,13,afternoon,31.11111111111111,48.0,1.0049394,16.0934,ESE,11.104446,cloudy,0.0,0.0,0.0,0.0,4
38.61243,-90.31639,360.0,0,13,afternoon,31.11111111111111,48.0,1.0049394,16.0934,ESE,11.104446,cloudy,0.0,0.0,0.0,0.0,4
38.63866,-90.509946,29.9,1,17,afternoon,23.88888888888889,94.0,1.0005948,9.65604,W,9.334172,rain,0.0,0.0,0.0,0.0,4
38.446026,-90.310435,29.48333333333333,2,8,morning,21.722222222222214,93.0,1.000929,4.82802,SSE,7.402963999999999,rain,0.0,0.0,0.0,0.0,4
38.448627,-90.312917,29.48333333333333,2,8,morning,21.722222222222214,93.0,1.000929,4.82802,SSE,7.402963999999999,rain,0.0,0.0,0.0,0.0,4
38.49667,-90.29788,29.866666666666667,2,9,morning,21.11111111111111,97.0,1.0005948,3.21868,SSW,5.63269,rain,0.0,0.0,0.0,0.0,3
38.563463,-90.244651,29.73333333333333,2,9,morning,21.722222222222214,93.0,1.0005948,16.0934,SE,7.402963999999999,rain,0.0,0.0,0.0,0.0,3
38.72681,-90.33206,29.266666666666666,2,10,morning,23.88888888888889,90.0,0.9995922,16.0934,S,13.035654,cloudy,0.0,0.0,0.0,0.0,2
38.69957,-90.26573,29.683333333333334,2,15,afternoon,28.277777777777786,67.0,0.997587,16.0934,WSW,22.208892,cloudy,0.0,0.0,0.0,0.0,4
38.75382000000001,-90.33769,29.28333333333333,2,17,afternoon,28.277777777777786,67.0,0.997587,16.0934,SW,31.543064,rain,0.0,0.0,0.0,0.0,3
38.63001,-90.35876,29.966666666666665,3,8,morning,25.611111111111107,81.0,1.0002605999999998,16.0934,WSW,14.805927999999998,cloudy,0.0,0.0,0.0,0.0,2
38.72681,-90.33855,29.966666666666665,2,17,afternoon,25.611111111111107,42.0,1.0072788,16.0934,NNW,14.805927999999998,cloudy,0.0,0.0,0.0,0.0,3
38.65898,-90.19854,29.266666666666666,2,17,afternoon,25.611111111111107,42.0,1.0072788,16.0934,NNW,14.805927999999998,cloudy,0.0,0.0,0.0,0.0,3
38.60996,-90.45012,29.45,1,16,afternoon,34.388888888888886,46.0,0.9985896,16.0934,S,25.910374,cloudy,0.0,0.0,0.0,0.0,2
38.752052,-90.338801,29.6,2,8,morning,21.722222222222214,96.0,1.0026,14.48406,SE,25.910374,rain,0.0,0.0,0.0,0.0,4
38.62385,-90.20543,29.366666666666667,2,16,afternoon,24.388888888888893,79.0,1.0039368,16.0934,N,22.208892,cloudy,0.0,0.0,0.0,0.0,3
38.55518,-90.43829,360.0,6,2,night,27.77777777777778,76.0,0.9982554,16.0934,S,13.035654,cloudy,1.0,1.0,1.0,1.0,3
38.61876,-90.18563,360.0,0,9,morning,29.38888888888889,65.0,1.0029342,16.0934,NE,9.334172,clear,0.0,0.0,0.0,0.0,3
38.69292,-90.31702,360.0,6,4,night,18.88888888888889,81.0,1.0089498,16.0934,ENE,7.402963999999999,clear,1.0,1.0,1.0,0.0,2
38.54629,-90.4322,360.0,0,3,night,24.388888888888893,82.0,1.0082814,16.0934,E,5.63269,cloudy,1.0,1.0,1.0,1.0,4
38.521751,-90.39987,360.0,0,6,morning,23.277777777777786,91.0,1.0096182,16.0934,SSE,5.63269,clear,0.0,0.0,0.0,0.0,2
38.567619,-90.44061,360.0,0,7,morning,26.11111111111111,79.0,1.0089498,16.0934,SSW,5.63269,cloudy,0.0,0.0,0.0,0.0,2
38.631356,-90.18605,360.0,0,8,morning,27.77777777777778,74.0,1.0099524,16.0934,VAR,9.334172,clear,0.0,0.0,0.0,0.0,2
38.63829000000001,-90.43772,360.0,2,7,morning,26.11111111111111,40.0,1.0049394,16.0934,E,14.805927999999998,cloudy,0.0,0.0,0.0,0.0,2
38.70238,-90.45066,360.0,3,7,morning,23.88888888888889,79.0,1.0049394,14.48406,ESE,13.035654,clear,0.0,0.0,0.0,0.0,2
38.51427,-90.348817,360.0,3,15,afternoon,32.77777777777778,48.0,1.0052736,16.0934,SE,11.104446,clear,0.0,0.0,0.0,0.0,3
38.62301,-90.20002,360.0,3,15,afternoon,32.77777777777778,48.0,1.0052736,16.0934,SE,11.104446,clear,0.0,0.0,0.0,0.0,3
38.58496,-90.4474,360.0,3,16,afternoon,32.77777777777778,42.0,1.0046052,16.0934,VAR,11.104446,cloudy,0.0,0.0,0.0,0.0,3
38.482239,-90.35379,29.5,3,16,afternoon,32.22222222222222,48.0,1.0052736,16.0934,S,7.402963999999999,clear,0.0,0.0,0.0,0.0,2
38.62782,-90.21804,29.6,4,1,night,21.11111111111111,87.0,1.0062761999999998,16.0934,S,5.63269,clear,1.0,1.0,1.0,1.0,4
38.50695,-90.37486,29.816666666666663,4,18,evening,33.27777777777778,52.0,1.0022658,16.0934,SE,18.50741,clear,0.0,0.0,0.0,0.0,3
38.48709,-90.354871,29.33333333333333,1,14,afternoon,30.61111111111111,51.0,1.0032683999999998,16.0934,VAR,11.104446,clear,0.0,0.0,0.0,0.0,2
38.54414000000001,-90.41806,29.416666666666668,1,15,afternoon,31.11111111111111,42.0,1.0029342,16.0934,NE,13.035654,cloudy,0.0,0.0,0.0,0.0,2
38.6345,-90.44905,29.416666666666668,1,15,afternoon,31.11111111111111,42.0,1.0029342,16.0934,NE,13.035654,cloudy,0.0,0.0,0.0,0.0,2
38.6654,-90.19639,29.4,1,15,afternoon,31.11111111111111,42.0,1.0029342,16.0934,NE,13.035654,cloudy,0.0,0.0,0.0,0.0,2
38.46419,-90.37482,29.85,1,18,evening,30.0,57.0,1.0026,16.0934,NNE,13.035654,cloudy,0.0,0.0,0.0,0.0,2
38.651665,-90.19231,29.666666666666668,2,8,morning,22.77777777777778,71.0,1.0046052,16.0934,E,9.334172,cloudy,0.0,0.0,0.0,0.0,2
38.559412,-90.413891,29.7,2,16,afternoon,30.61111111111111,46.0,1.0012632,16.0934,E,18.50741,cloudy,0.0,0.0,0.0,0.0,2
38.631537,-90.234903,29.316666666666663,2,16,afternoon,28.88888888888889,56.0,1.0019316,16.0934,ESE,11.104446,cloudy,0.0,0.0,0.0,0.0,2
38.7199,-90.31019,29.95,3,5,night,22.22222222222222,68.0,0.9999264,16.0934,ESE,13.035654,cloudy,1.0,0.0,0.0,0.0,3
38.66843,-90.44934,29.766666666666666,4,9,morning,29.38888888888889,55.0,0.995916,16.0934,W,16.737136,cloudy,0.0,0.0,0.0,0.0,2
38.63809000000001,-90.43935,29.466666666666665,4,15,afternoon,36.11111111111112,27.0,0.994245,16.0934,WNW,29.611856,cloudy,0.0,0.0,0.0,0.0,2
38.62975,-90.259501,29.85,4,21,evening,27.22222222222222,58.0,0.9962502,16.0934,N,16.737136,clear,1.0,1.0,1.0,0.0,2
38.63209000000001,-90.23402,29.83333333333333,6,3,night,22.77777777777778,76.0,0.997587,16.0934,NNW,20.438618,clear,1.0,1.0,1.0,1.0,2
38.68338,-90.23109,29.58333333333333,6,3,night,21.722222222222214,87.0,0.9972528,16.0934,NW,13.035654,clear,1.0,1.0,1.0,1.0,2
38.6355,-90.40071,29.55,0,8,morning,21.722222222222214,81.0,1.0012632,16.0934,NNW,9.334172,cloudy,0.0,0.0,0.0,0.0,2
38.61254,-90.21625,29.25,2,10,morning,27.77777777777778,54.0,1.0046052,16.0934,VAR,7.402963999999999,clear,0.0,0.0,0.0,0.0,2
38.62983,-90.33442,27.08333333333333,3,9,morning,29.38888888888889,46.0,1.0015974,16.0934,NW,18.50741,cloudy,0.0,0.0,0.0,0.0,4
38.6385,-90.45229,29.766666666666666,3,14,afternoon,27.77777777777778,62.0,1.0029342,16.0934,NNW,18.50741,rain,0.0,0.0,0.0,0.0,4
38.64142,-90.44905,29.766666666666666,3,14,afternoon,27.77777777777778,62.0,1.0029342,16.0934,NNW,18.50741,rain,0.0,0.0,0.0,0.0,4
38.6375,-90.44876,29.766666666666666,3,14,afternoon,27.77777777777778,62.0,1.0029342,16.0934,NNW,18.50741,rain,0.0,0.0,0.0,0.0,4
38.6272,-90.21318,360.0,4,12,afternoon,26.11111111111111,56.0,1.0062761999999998,16.0934,ENE,9.334172,cloudy,0.0,0.0,0.0,0.0,2
38.70447,-90.2671,360.0,6,0,night,21.11111111111111,81.0,1.0052736,16.0934,ESE,11.104446,cloudy,1.0,1.0,1.0,1.0,4
38.55518,-90.4322,360.0,6,1,night,21.11111111111111,78.0,1.0056078,16.0934,ESE,7.402963999999999,cloudy,1.0,1.0,1.0,1.0,2
38.55405,-90.25744,360.0,0,5,night,19.388888888888893,97.0,1.0032683999999998,1.931208,VAR,5.63269,rain,1.0,0.0,0.0,0.0,2
38.71612,-90.29956,360.0,0,14,afternoon,25.0,71.0,1.0029342,16.0934,N,11.104446,cloudy,0.0,0.0,0.0,0.0,3
38.6385,-90.45229,360.0,0,23,evening,21.722222222222214,84.0,1.0029342,16.0934,ENE,9.334172,cloudy,1.0,1.0,1.0,1.0,3
38.6375,-90.4507,360.0,0,23,evening,21.722222222222214,84.0,1.0029342,16.0934,ENE,9.334172,cloudy,1.0,1.0,1.0,1.0,3
38.63592,-90.45028,360.0,0,23,evening,21.722222222222214,84.0,1.0029342,16.0934,ENE,9.334172,cloudy,1.0,1.0,1.0,1.0,3
38.71418,-90.33223,360.0,3,17,afternoon,29.38888888888889,57.0,0.9939108,16.0934,SSW,14.805927999999998,cloudy,0.0,0.0,0.0,0.0,3
38.63809000000001,-90.43935,360.0,4,15,afternoon,35.611111111111114,32.0,0.9965844,16.0934,NNW,11.104446,cloudy,0.0,0.0,0.0,0.0,3
38.74631,-90.33818,360.0,4,16,afternoon,34.388888888888886,35.0,0.9962502,16.0934,SSW,9.334172,cloudy,0.0,0.0,0.0,0.0,4
38.73133,-90.32788,360.0,4,18,evening,33.888888888888886,34.0,0.9962502,16.0934,NE,7.402963999999999,cloudy,0.0,0.0,0.0,0.0,3
38.51427,-90.36732,360.0,5,19,evening,26.11111111111111,79.0,0.9969186,16.0934,NW,5.63269,cloudy,0.0,0.0,0.0,0.0,3
38.6296,-90.23269,360.0,0,15,afternoon,26.11111111111111,36.0,1.0036026,16.0934,N,11.104446,clear,0.0,0.0,0.0,0.0,3
38.72847,-90.33098,360.0,1,21,evening,26.722222222222214,43.0,0.9969186,16.0934,W,7.402963999999999,cloudy,1.0,1.0,0.0,0.0,4
38.64322,-90.45028,360.0,2,14,afternoon,30.61111111111111,40.0,0.9995922,16.0934,NNW,5.63269,cloudy,0.0,0.0,0.0,0.0,2
38.63853,-90.44447,360.0,2,17,afternoon,31.72222222222222,42.0,0.9972528,16.0934,SSW,14.805927999999998,cloudy,0.0,0.0,0.0,0.0,3
38.71418,-90.33223,360.0,2,17,afternoon,31.72222222222222,39.0,0.9972528,16.0934,SW,13.035654,cloudy,0.0,0.0,0.0,0.0,2
38.5229,-90.40332,360.0,3,8,morning,26.11111111111111,66.0,1.0026,16.0934,SW,5.63269,clear,0.0,0.0,0.0,0.0,2
38.642285,-90.188557,360.0,3,8,morning,26.11111111111111,66.0,1.0026,16.0934,SW,5.63269,clear,0.0,0.0,0.0,0.0,2
38.62352,-90.19079,360.0,3,14,afternoon,33.27777777777778,42.0,1.0015974,16.0934,SW,16.737136,cloudy,0.0,0.0,0.0,0.0,2
38.63583,-90.41069,360.0,3,14,afternoon,32.77777777777778,45.0,1.0012632,16.0934,WSW,20.438618,cloudy,0.0,0.0,0.0,0.0,2
38.613567,-90.210705,360.0,4,8,morning,24.388888888888893,71.0,1.0049394,16.0934,S,7.402963999999999,clear,0.0,0.0,0.0,0.0,2
38.5037,-90.342647,360.0,4,16,afternoon,32.77777777777778,44.0,1.0029342,16.0934,SSW,13.035654,cloudy,0.0,0.0,0.0,0.0,4
38.502969,-90.33919,360.0,4,16,afternoon,32.77777777777778,44.0,1.0029342,16.0934,SSW,13.035654,cloudy,0.0,0.0,0.0,0.0,4
38.55195,-90.42371,360.0,5,0,night,27.22222222222222,67.0,1.0026,16.0934,S,9.334172,clear,1.0,1.0,1.0,1.0,3
38.72085,-90.334386,360.0,0,14,afternoon,33.888888888888886,47.0,0.994245,16.0934,SSW,18.50741,cloudy,0.0,0.0,0.0,0.0,3
38.716464,-90.33223,360.0,3,7,morning,21.722222222222214,70.0,1.0029342,16.0934,ESE,14.805927999999998,cloudy,0.0,0.0,0.0,0.0,2
38.512828000000006,-90.37486,360.0,3,7,morning,23.277777777777786,66.0,1.0039368,16.0934,SE,9.334172,clear,0.0,0.0,0.0,0.0,2
38.61909,-90.29161,360.0,3,8,morning,23.277777777777786,66.0,1.0039368,16.0934,SE,9.334172,clear,0.0,0.0,0.0,0.0,2
38.63265,-90.3382,360.0,3,9,morning,26.722222222222214,50.0,1.0036026,16.0934,SSE,14.805927999999998,cloudy,0.0,0.0,0.0,0.0,2
38.63592,-90.41524,360.0,3,12,afternoon,30.61111111111111,51.0,1.0026,16.0934,VAR,7.402963999999999,cloudy,0.0,0.0,0.0,0.0,2
38.61856,-90.19109,360.0,3,18,evening,27.22222222222222,62.0,1.0019316,16.0934,SE,5.63269,rain,0.0,0.0,0.0,0.0,2
38.62041,-90.1867,360.0,5,17,afternoon,33.888888888888886,45.0,0.9999264,16.0934,SSW,14.805927999999998,clear,0.0,0.0,0.0,0.0,3
38.61897,-90.178,360.0,5,17,afternoon,33.888888888888886,45.0,0.9999264,16.0934,SSW,14.805927999999998,clear,0.0,0.0,0.0,0.0,3
38.62041,-90.1867,360.0,5,17,afternoon,33.888888888888886,45.0,0.9999264,16.0934,SSW,14.805927999999998,clear,0.0,0.0,0.0,0.0,3
38.55195,-90.42371,360.0,0,14,afternoon,35.0,46.0,1.0015974,16.0934,WNW,13.035654,cloudy,0.0,0.0,0.0,0.0,3
38.58496,-90.4474,360.0,0,19,evening,32.22222222222222,50.0,0.9995922,16.0934,SSW,24.1401,cloudy,0.0,0.0,0.0,0.0,3
38.72097,-90.31018,360.0,0,21,evening,30.0,59.0,1.0019316,16.0934,SW,13.035654,clear,1.0,1.0,1.0,0.0,2
38.6385,-90.44447,360.0,1,17,afternoon,33.888888888888886,45.0,0.9972528,16.0934,SW,24.1401,cloudy,0.0,0.0,0.0,0.0,2
38.66268,-90.35651,360.0,5,10,morning,23.277777777777786,68.0,0.9962502,16.0934,WSW,9.334172,cloudy,0.0,0.0,0.0,0.0,4
38.71612,-90.29956,360.0,0,14,afternoon,28.277777777777786,69.0,1.0015974,16.0934,ESE,16.737136,cloudy,0.0,0.0,0.0,0.0,2
38.66268,-90.35651,360.0,0,20,evening,26.722222222222214,81.0,1.000929,16.0934,ESE,20.438618,cloudy,0.0,0.0,0.0,0.0,3
38.58555,-90.21432,360.0,2,6,morning,20.611111111111107,90.0,0.9982554,16.0934,S,5.63269,cloudy,0.0,0.0,0.0,0.0,3
38.63214,-90.26997,360.0,2,6,morning,20.611111111111107,93.0,0.9989238,16.0934,S,5.63269,cloudy,0.0,0.0,0.0,0.0,3
38.57256,-90.23196,360.0,2,6,morning,20.611111111111107,93.0,0.9989238,16.0934,S,5.63269,cloudy,0.0,0.0,0.0,0.0,2
38.710711,-90.28335,360.0,2,7,morning,23.277777777777786,79.0,0.9982554,16.0934,SW,13.035654,cloudy,0.0,0.0,0.0,0.0,2
38.63209000000001,-90.23402,360.0,2,8,morning,22.77777777777778,81.0,0.9989238,16.0934,SSW,7.402963999999999,cloudy,0.0,0.0,0.0,0.0,2
38.63103,-90.24987,360.0,2,8,morning,22.77777777777778,81.0,0.9989238,16.0934,SSW,7.402963999999999,cloudy,0.0,0.0,0.0,0.0,2
38.59802,-90.45076,360.0,2,9,morning,23.88888888888889,79.0,0.9985896,16.0934,WSW,14.805927999999998,cloudy,0.0,0.0,0.0,0.0,2
38.61151,-90.20315,360.0,2,9,morning,23.88888888888889,79.0,0.9989238,16.0934,VAR,5.63269,cloudy,0.0,0.0,0.0,0.0,3
38.61393,-90.21839,360.0,2,16,afternoon,31.72222222222222,63.0,0.9969186,16.0934,VAR,5.63269,cloudy,0.0,0.0,0.0,0.0,3
38.73636,-90.3355,360.0,3,6,morning,25.611111111111107,81.0,0.9979212,16.0934,SE,13.035654,cloudy,0.0,0.0,0.0,0.0,4
38.53123,-90.30991,360.0,3,16,afternoon,33.27777777777778,68.0,0.9979212,16.0934,SE,14.805927999999998,cloudy,0.0,0.0,0.0,0.0,2
38.59802,-90.45076,360.0,3,21,evening,34.388888888888886,54.0,0.9969186,16.0934,SSW,14.805927999999998,cloudy,1.0,1.0,1.0,0.0,3
38.77064,-90.23477,360.0,0,17,afternoon,25.611111111111107,28.0,1.0036026,16.0934,SE,27.841582,cloudy,0.0,0.0,0.0,0.0,3
38.6385,-90.44447,360.0,0,17,afternoon,25.611111111111107,28.0,1.0036026,16.0934,SE,27.841582,cloudy,0.0,0.0,0.0,0.0,2
38.63809000000001,-90.43935,360.0,0,18,evening,25.611111111111107,28.0,1.0036026,16.0934,SE,27.841582,cloudy,0.0,0.0,0.0,0.0,2
38.488518,-90.344636,360.0,1,5,night,10.61111111111111,59.0,1.0036026,16.0934,SSE,11.104446,clear,1.0,1.0,0.0,0.0,2
38.72681,-90.32996,360.0,2,1,night,22.77777777777778,42.0,1.0012632,16.0934,S,18.50741,cloudy,1.0,1.0,1.0,1.0,2
38.5412,-90.43045,360.0,3,6,morning,18.277777777777786,97.0,1.000929,12.87472,SSE,13.035654,rain,0.0,0.0,0.0,0.0,3
38.62604,-90.212981,360.0,3,7,morning,18.277777777777786,97.0,1.000929,12.87472,SSE,13.035654,rain,0.0,0.0,0.0,0.0,2
38.72681,-90.33855,360.0,3,7,morning,19.388888888888893,93.0,1.0005948,16.0934,VAR,11.104446,cloudy,0.0,0.0,0.0,0.0,2
38.67167,-90.36081,360.0,3,12,afternoon,20.0,93.0,1.0026,6.43736,S,20.438618,rain,0.0,0.0,0.0,0.0,2
38.70162,-90.28792,360.0,3,14,afternoon,21.11111111111111,87.0,1.0012632,16.0934,S,18.50741,rain,0.0,0.0,0.0,0.0,2
38.70162,-90.28792,369.3666666666667,3,15,afternoon,21.11111111111111,87.0,1.0012632,16.0934,S,18.50741,rain,0.0,0.0,0.0,0.0,3
38.74631,-90.33818,360.0,3,16,afternoon,20.611111111111107,90.0,0.9985896,16.0934,S,24.1401,cloudy,0.0,0.0,0.0,0.0,3
38.52917,-90.39518,360.0,3,17,afternoon,20.611111111111107,81.0,0.9999264,16.0934,S,24.1401,cloudy,0.0,0.0,0.0,0.0,2
38.65318,-90.35251,360.0,4,15,afternoon,23.277777777777786,53.0,1.0036026,16.0934,WNW,14.805927999999998,cloudy,0.0,0.0,0.0,0.0,2
38.60996,-90.45012,360.0,1,15,afternoon,26.722222222222214,34.0,1.0032683999999998,16.0934,SSE,22.208892,cloudy,0.0,0.0,0.0,0.0,2
38.58496,-90.4474,360.0,1,15,afternoon,26.722222222222214,34.0,1.0032683999999998,16.0934,SSE,22.208892,cloudy,0.0,0.0,0.0,0.0,3
38.67167,-90.36081,360.0,1,16,afternoon,26.11111111111111,36.0,1.0029342,16.0934,SE,24.1401,cloudy,0.0,0.0,0.0,0.0,2
38.72681,-90.33855,360.0,1,17,afternoon,25.611111111111107,39.0,1.0022658,16.0934,SE,22.208892,cloudy,0.0,0.0,0.0,0.0,2
38.49675,-90.33697,360.0,2,7,morning,19.388888888888893,68.0,0.9979212,16.0934,S,7.402963999999999,rain,0.0,0.0,0.0,0.0,2
38.648154,-90.191059,360.0,2,8,morning,18.88888888888889,84.0,0.9985896,12.87472,SSW,7.402963999999999,rain,0.0,0.0,0.0,0.0,2
38.71612,-90.29956,360.0,3,9,morning,25.611111111111107,52.0,1.0002605999999998,16.0934,WSW,18.50741,cloudy,0.0,0.0,0.0,0.0,2
38.71612,-90.29956,360.0,3,11,morning,26.11111111111111,56.0,1.0005948,16.0934,W,18.50741,cloudy,0.0,0.0,0.0,0.0,2
38.59158,-90.33235,360.0,3,14,afternoon,31.72222222222222,36.0,0.9989238,16.0934,W,16.737136,clear,0.0,0.0,0.0,0.0,3
38.63809000000001,-90.43935,360.0,4,11,morning,28.277777777777786,49.0,0.9999264,16.0934,SSW,22.208892,cloudy,0.0,0.0,0.0,0.0,2
38.558379,-90.26069,360.0,4,12,afternoon,29.38888888888889,44.0,1.000929,16.0934,SSW,13.035654,clear,0.0,0.0,0.0,0.0,2
38.54414000000001,-90.41806,360.0,4,15,afternoon,30.61111111111111,39.0,0.9945792,16.0934,S,29.611856,cloudy,0.0,0.0,0.0,0.0,2
38.57067,-90.44021,360.0,4,18,evening,30.61111111111111,29.0,0.9945792,16.0934,SW,22.208892,cloudy,0.0,0.0,0.0,0.0,2
38.68291,-90.22756,360.0,5,22,evening,25.611111111111107,58.0,1.0005948,16.0934,SSW,16.737136,cloudy,1.0,1.0,1.0,1.0,4
38.60891,-90.20467,360.0,5,23,evening,21.722222222222214,68.0,1.0015974,16.0934,SSE,7.402963999999999,clear,1.0,1.0,1.0,1.0,4
38.77064,-90.23477,360.0,0,16,afternoon,31.72222222222222,42.0,0.9965844,16.0934,SSW,16.737136,cloudy,0.0,0.0,0.0,0.0,3
38.68864,-90.35447,360.0,0,18,evening,19.388888888888893,93.0,1.0002605999999998,4.82802,W,24.1401,rain,0.0,0.0,0.0,0.0,2
38.53123,-90.30991,360.0,0,19,evening,18.88888888888889,90.0,0.9985896,16.0934,E,11.104446,rain,0.0,0.0,0.0,0.0,2
38.59802,-90.45076,360.0,0,19,evening,20.0,93.0,0.9989238,16.0934,SSW,7.402963999999999,rain,0.0,0.0,0.0,0.0,3
38.70697,-90.34335,360.0,0,19,evening,20.0,93.0,0.9989238,16.0934,SSW,7.402963999999999,rain,0.0,0.0,0.0,0.0,2
38.61778,-90.18816,360.0,0,19,evening,18.88888888888889,90.0,0.9985896,16.0934,E,11.104446,rain,0.0,0.0,0.0,0.0,2
38.67705,-90.44912,360.0,1,8,morning,21.11111111111111,78.0,0.9999264,16.0934,NW,13.035654,cloudy,0.0,0.0,0.0,0.0,3
38.56724000000001,-90.44061,360.0,1,15,afternoon,27.22222222222222,60.0,0.999258,16.0934,NW,9.334172,cloudy,0.0,0.0,0.0,0.0,2
